0	5.90211525867715
10	5.898592931937178
20	5.897104575163404
30	5.896827992151738
40	5.897130718954253
50	5.897315480078386
60	5.895101108936732
70	5.895479452054801
80	5.895915309446259
90	5.894199218750006
100	5.893023407022112
110	5.894583875162554
120	5.892019480519486
130	5.891684005201568
140	5.89495781959767
150	5.896411421155101
160	5.896543450064856
170	5.896619078520446
180	5.896338302009078
190	5.8934520725388655
200	5.894576599870722
210	5.890271142672697
220	5.890413169786964
230	5.8909413281753755
240	5.8904322580645205
250	5.8906258064516175
260	5.890284054228538
270	5.889793415106525
280	5.8908322580645205
290	5.891005802707935
300	5.8902895752895805
310	5.890867609254504
320	5.890282958199362
330	5.890244372990359
340	5.889704180064315
350	5.889916452442165
360	5.890141297366736
370	5.88938867438868
380	5.888969735994856
390	5.888517085751134
400	5.887593548387103
410	5.888137886597944
420	5.888449163449169
430	5.886981981981989
440	5.884691119691126
450	5.885009646302257
460	5.886874598070746
470	5.884964584674829
480	5.8841918866709655
490	5.883898195876295
500	5.884703989703995
510	5.884703989703995
520	5.883500321130384
530	5.883217726396923
540	5.882949871465302
550	5.882528957528963
560	5.880868167202578
570	5.882716763005787
580	5.882416666666672
590	5.881492632927617
600	5.878893154190665
610	5.879521378430128
620	5.878514977692803
630	5.878514977692803
640	5.878814531548763
650	5.88045947670709
660	5.881281070745705
670	5.881598726114656
680	5.8820560152769
690	5.88181528662421
700	5.881612492033149
710	5.883471337579624
720	5.883358827278527
730	5.88289808917198
740	5.882407878017793
750	5.883174300254458
760	5.886240458015271
770	5.885556970082754
780	5.8863549618320645
790	5.88474154435227
800	5.885516581632657
810	5.88401147959184
820	5.886444020356237
830	5.887660521296887
840	5.887660521296887
850	5.888082539682543
860	5.8854816223067195
870	5.884965123652506
880	5.8846539682539705
890	5.885022222222226
900	5.885022222222226
910	5.885575333757155
920	5.888646759847526
930	5.8907061068702316
940	5.890483768300447
950	5.890432845321454
960	5.891840764331214
970	5.891789808917201
980	5.891998726925529
990	5.891929936305736
1000	5.897495219885281
1010	5.898309948979595
1020	5.900542091836736
1030	5.900911989795921
1040	5.90086206896552
1050	5.902051118210865
1060	5.901440460947506
1070	5.9015833333333365
1080	5.901724358974362
1090	5.901352564102567
1100	5.901135343168701
1110	5.902017937219734
1120	5.9022087067861735
1130	5.9025783749200285
1140	5.902488803582856
1150	5.901670934699107
1160	5.902858056265988
1170	5.901487867177527
1180	5.902397698209723
1190	5.90170825335893
1200	5.90256393861893
1210	5.901197183098595
1220	5.901452335252722
1230	5.903960332693541
1240	5.905262148337598
1250	5.905163147792709
1260	5.905888746803071
1270	5.90737212276215
1280	5.9053099041533565
1290	5.904080459770117
1300	5.904626675175496
1310	5.904205488194002
1320	5.905928525845567
1330	5.906316124920333
1340	5.902538167938932
1350	5.904500318268619
1360	5.902181933842242
1370	5.904146496815289
1380	5.905101910828028
1390	5.903830465264503
1400	5.904538510502867
1410	5.904650127226466
1420	5.905664335664338
1430	5.905502544529265
1440	5.906099426386238
1450	5.907340561224493
1460	5.906982813494594
1470	5.906868236791856
1480	5.906719745222933
1490	5.905366008911525
1500	5.905207138304656
1510	5.904866071428573
1520	5.906315453384421
1530	5.90570057581574
1540	5.906575079872206
1550	5.909034526854222
1560	5.906907348242814
1570	5.907056194125161
1580	5.906971246006392
1590	5.90851213282248
1600	5.909139030612247
1610	5.90964308476737
1620	5.907656449553003
1630	5.907656449553004
1640	5.906222080408427
1650	5.907026854219951
1660	5.906212412028155
1670	5.905819462227916
1680	5.905900064061502
1690	5.9034763124199765
1700	5.9034763124199765
1710	5.902836107554419
1720	5.903039027511199
1730	5.90309021113244
1740	5.902784891165176
1750	5.9058450704225365
1760	5.906075544174137
1770	5.905266196279668
1780	5.906253213367611
1790	5.905970437017998
1800	5.904605009633914
1810	5.905128369704751
1820	5.903410404624279
1830	5.904181117533721
1840	5.906763005780349
1850	5.908822393822396
1860	5.910534793814435
1870	5.911166237113404
1880	5.9130818826563525
1890	5.911779497098648
1900	5.913154838709679
1910	5.913597678916831
1920	5.913597678916831
1930	5.913571889103807
1940	5.914321705426359
1950	5.916285529715766
1960	5.91805555555556
1970	5.9185474499677255
1980	5.917629198966412
1990	5.917390180878557
2000	5.917508069722405
2010	5.919289405684759
2020	5.9189140271493255
2030	5.91916020671835
2040	5.915558424790192
2050	5.916173238526184
2060	5.916931012250166
2070	5.91697164948454
2080	5.917361647361652
2090	5.917113402061861
2100	5.917710610932481
2110	5.917670527670532
2120	5.918776561493888
2130	5.918595360824748
2140	5.918206451612908
2150	5.9185032258064565
2160	5.918787096774198
2170	5.920167633784659
2180	5.918803858520905
2190	5.917017994858615
2200	5.921193838254175
2210	5.9232969852469575
2220	5.919833012202958
2230	5.921657032755304
2240	5.919537275064272
2250	5.918545688545692
2260	5.919742433998716
2270	5.921456185567014
2280	5.919535783365575
2290	5.918893178893183
2300	5.918622908622911
2310	5.922096463022512
2320	5.922057877813508
2330	5.921055341055345
2340	5.922358247422684
2350	5.926293436293441
2360	5.924218649517688
2370	5.92317276814387
2380	5.925105837075052
2390	5.92443874278384
2400	5.924274711168169
2410	5.924274711168169
2420	5.923982016698784
2430	5.923776493256265
2440	5.925356454720622
2450	5.925372750642678
2460	5.927501605651899
2470	5.927185089974298
2480	5.926290115532739
2490	5.926551282051287
2500	5.926254008980119
2510	5.9284058898847665
2520	5.927971849008322
2530	5.928697318007668
2540	5.9287867177522395
2550	5.929712460063903
2560	5.931867007672638
2570	5.931874600127963
2580	5.932928388746807
2590	5.93402813299233
2600	5.935601023017906
2610	5.937466410748563
2620	5.938067818298148
2630	5.940549520766777
2640	5.940025559105435
2650	5.940972488803586
2660	5.941445012787727
2670	5.940409731113961
2680	5.9408962868117845
2690	5.941357234314985
2700	5.941165919282516
2710	5.940602950609371
2720	5.9430937098844705
2730	5.947948553054666
2740	5.947915057915062
2750	5.947902187902191
2760	5.9477141017385735
2770	5.946932989690724
2780	5.946709677419357
2790	5.946223369916078
2800	5.947445161290325
2810	5.952243051066583
2820	5.949070367979345
2830	5.948636069812543
2840	5.948708010335919
2850	5.954405684754523
2860	5.955651612903227
2870	5.956353092783506
2880	5.954996776273375
2890	5.9534449452672265
2900	5.953658536585369
2910	5.954746957078797
2920	5.955715202052599
2930	5.957304236200259
2940	5.957304236200259
2950	5.955715202052601
2960	5.955702373316231
2970	5.958292682926832
2980	5.958292682926832
2990	5.958511866581144
3000	5.959602818705959
3010	5.959423076923079
3020	5.959730423620028
3030	5.960820512820515
3040	5.963305573350418
3050	5.9641101152368785
3060	5.963561819346574
3070	5.96241842610365
3080	5.9635654952076695
3090	5.962405630198338
3100	5.962405630198338
3110	5.960922485586165
3120	5.961816431322211
3130	5.960519563822965
3140	5.9620231213872845
3150	5.963536585365855
3160	5.9636649550706045
3170	5.96330764290302
3180	5.964291212315587
3190	5.96513132607303
3200	5.963768394113884
3210	5.962107623318386
3220	5.962029449423816
3230	5.962501599488164
3240	5.962042253521126
3250	5.964129321382842
3260	5.964548944337811
3270	5.964372599231753
3280	5.96541906589891
3290	5.966460063897761
3300	5.968627075351211
3310	5.968530351437699
3320	5.968716475095785
3330	5.96949553001277
